x,y,w
0.4193548387096774,0.7307692307692307,0.30645161290322576
0.4193548387096774,0.6923076923076923,0.29032258064516125
0.419753086419753,0.7352941176470589,0.30864197530864196
0.42,0.4761904761904761,0.19999999999999996
0.4203821656050955,0.7121212121212122,0.29936305732484075
0.4210526315789473,0.8333333333333334,0.35087719298245607
0.4210526315789473,0.8125,0.3421052631578947
0.4210526315789473,0.5833333333333334,0.24561403508771926
0.4210526315789473,0.6666666666666666,0.28070175438596484
0.421875,0.8148148148148148,0.34375
0.421875,0.6296296296296297,0.265625
0.421875,0.5185185185185185,0.21875
0.4220183486238532,0.6956521739130435,0.2935779816513761
0.4220183486238532,0.5869565217391305,0.24770642201834864
0.4222222222222222,0.7631578947368421,0.32222222222222224
0.4222222222222222,0.631578947368421,0.26666666666666666
0.4222222222222222,0.8947368421052632,0.37777777777777777
0.4225352112676056,0.5,0.2112676056338028
0.4225352112676056,0.8666666666666667,0.36619718309859156
0.4225352112676056,0.8,0.3380281690140845
0.4225352112676056,0.7333333333333333,0.30985915492957744
0.4230769230769231,0.7272727272727273,0.3076923076923077
0.4230769230769231,0.7272727272727273,0.3076923076923077
0.4230769230769231,0.9090909090909092,0.38461538461538464
0.4230769230769231,0.8636363636363636,0.36538461538461536
0.423728813559322,0.64,0.2711864406779661
0.4239130434782608,0.717948717948718,0.3043478260869565
0.4242424242424242,0.6785714285714286,0.28787878787878785
0.4244604316546763,0.7457627118644068,0.3165467625899281
0.4246575342465753,0.7741935483870968,0.3287671232876712
0.425,0.6470588235294118,0.275
0.425,0.8235294117647058,0.35
0.425287356321839,0.6486486486486487,0.2758620689655172
0.4259259259259259,0.9130434782608696,0.38888888888888884
0.4262295081967213,0.5,0.21311475409836064
0.4262295081967213,0.7307692307692307,0.31147540983606553
0.4271844660194174,0.7045454545454546,0.30097087378640774
0.4273504273504273,0.78,0.33333333333333326
0.4285714285714285,0.8333333333333334,0.3571428571428571
0.4285714285714285,0.7272727272727273,0.3116883116883116
0.4285714285714285,0.7380952380952381,0.31632653061224486
0.4285714285714285,0.8,0.3428571428571428
0.4285714285714285,0.7777777777777778,0.33333333333333326
0.4285714285714285,0.5416666666666666,0.2321428571428571
0.4285714285714285,0.6296296296296297,0.2698412698412698
0.4285714285714285,0.8,0.3428571428571428
0.4285714285714285,0.7254901960784313,0.3109243697478991
0.4285714285714285,0.8333333333333334,0.3571428571428571
0.4285714285714285,0.6428571428571429,0.2755102040816326
0.4285714285714285,0.6410256410256411,0.2747252747252747
0.4311926605504587,0.6170212765957447,0.2660550458715596
0.4313725490196078,0.6363636363636364,0.2745098039215686
0.4315068493150685,0.7301587301587301,0.3150684931506849
0.431578947368421,0.7560975609756098,0.32631578947368417
0.431578947368421,0.8536585365853658,0.3684210526315789
0.4318181818181818,0.5263157894736842,0.22727272727272727
0.4318181818181818,0.8947368421052632,0.38636363636363635
0.4324324324324324,0.78125,0.33783783783783783
0.4324324324324324,0.9375,0.4054054054054054
0.4329896907216495,0.6666666666666666,0.28865979381443296
0.4333333333333333,0.6923076923076923,0.3
0.4333333333333333,0.6153846153846154,0.26666666666666666
0.4333333333333333,0.6923076923076923,0.3
0.4333333333333333,0.7307692307692307,0.3166666666666666
0.4337349397590361,0.5277777777777778,0.2289156626506024
0.4339622641509434,0.782608695652174,0.339622641509434
0.4339622641509434,0.8043478260869565,0.34905660377358494
0.4347826086956521,0.9,0.3913043478260869
0.4347826086956521,0.7,0.30434782608695643
0.4347826086956521,0.5,0.21739130434782605
0.4347826086956521,0.9,0.3913043478260869
0.4354838709677419,0.7037037037037037,0.30645161290322576
0.4358974358974359,0.5588235294117647,0.24358974358974358
0.4363636363636363,0.875,0.3818181818181817
0.4363636363636363,0.625,0.2727272727272727
0.4363636363636363,0.75,0.3272727272727272
0.4366197183098591,0.7419354838709677,0.32394366197183094
0.4366197183098591,0.7096774193548387,0.30985915492957744
0.4367816091954023,0.6052631578947368,0.26436781609195403
0.4368932038834951,0.8,0.34951456310679613
0.4375,0.6857142857142857,0.3
0.4375,0.7857142857142857,0.34375
0.4375,0.7142857142857143,0.3125
0.4375,0.8285714285714286,0.36250000000000004
0.4375,0.7142857142857143,0.3125
0.4375,0.4285714285714285,0.18749999999999997
0.4375,0.8857142857142857,0.38749999999999996
0.4375,0.7380952380952381,0.3229166666666667
0.4375,0.6857142857142857,0.3
0.4382716049382716,0.7323943661971831,0.3209876543209877
0.4383561643835616,0.5,0.2191780821917808
0.4385964912280701,0.86,0.3771929824561403
0.4385964912280701,0.72,0.31578947368421045
0.4390243902439024,0.6944444444444444,0.30487804878048774
0.4393939393939394,0.5862068965517241,0.25757575757575757
0.4393939393939394,0.6896551724137931,0.30303030303030304
0.4395604395604395,0.6,0.2637362637362637
0.4395604395604395,0.6,0.2637362637362637
0.4395604395604395,0.7,0.30769230769230765
0.44,0.5909090909090909,0.26
0.44,0.7727272727272727,0.33999999999999997
0.44,0.5909090909090909,0.26
0.44,0.5,0.22
0.4404761904761904,0.972972972972973,0.42857142857142855
0.4406779661016949,0.6346153846153846,0.2796610169491525
0.4409448818897638,0.4642857142857143,0.2047244094488189
0.4409448818897638,0.75,0.3307086614173228
0.4411764705882353,0.6333333333333333,0.2794117647058823
0.4411764705882353,0.6333333333333333,0.2794117647058823
0.4411764705882353,0.6333333333333333,0.2794117647058823
0.4415584415584415,0.7352941176470589,0.3246753246753246
0.4418604651162791,0.7368421052631579,0.3255813953488372
0.4418604651162791,0.5263157894736842,0.23255813953488372
0.4418604651162791,0.8947368421052632,0.39534883720930236
0.4423076923076923,0.6739130434782609,0.2980769230769231
0.4423076923076923,0.6956521739130435,0.30769230769230765
0.4423076923076923,0.8913043478260869,0.3942307692307692
0.4423076923076923,0.391304347826087,0.17307692307692307
0.4423076923076923,0.9130434782608696,0.40384615384615385
0.4424778761061947,0.68,0.3008849557522124
0.4426229508196721,0.7777777777777778,0.3442622950819672
0.4428571428571428,0.6451612903225806,0.28571428571428564
0.4428571428571428,0.6774193548387096,0.29999999999999993
0.4428571428571428,0.8064516129032258,0.35714285714285704
0.4430379746835443,0.7142857142857143,0.3164556962025316
0.4433962264150943,0.6595744680851063,0.2924528301886792
0.4444444444444444,0.7083333333333334,0.3148148148148148
0.4444444444444444,0.75,0.3333333333333333
0.4444444444444444,0.7777777777777778,0.345679012345679
0.4444444444444444,0.4375,0.19444444444444442
0.4444444444444444,0.75,0.3333333333333333
0.4444444444444444,0.6,0.26666666666666666
0.4444444444444444,0.6071428571428571,0.2698412698412698
0.4444444444444444,0.6071428571428571,0.2698412698412698
0.4444444444444444,0.5,0.2222222222222222
0.4444444444444444,0.7222222222222222,0.32098765432098764
0.4444444444444444,0.5625,0.25
0.4444444444444444,0.7,0.31111111111111106
0.4456521739130434,0.5609756097560976,0.24999999999999997
0.4457831325301205,0.7837837837837838,0.3493975903614458
0.445859872611465,0.7285714285714285,0.3248407643312102
0.4459459459459459,0.7575757575757576,0.3378378378378378
0.4461538461538462,0.8620689655172413,0.38461538461538464
0.4462809917355372,0.6851851851851852,0.3057851239669422
0.4464285714285714,0.68,0.30357142857142855
0.4464285714285714,0.68,0.30357142857142855
0.4468085106382978,0.4285714285714285,0.1914893617021276
0.4470588235294118,0.5789473684210527,0.25882352941176473
0.4470588235294118,0.6842105263157895,0.3058823529411765
0.4470588235294118,0.7894736842105263,0.35294117647058826
0.4470588235294118,0.6842105263157895,0.3058823529411765
0.4473684210526316,0.7941176470588235,0.35526315789473684
0.4473684210526316,0.7647058823529411,0.3421052631578947
0.4473684210526316,0.7647058823529411,0.3421052631578947
0.4473684210526316,0.7058823529411765,0.31578947368421056
0.4477611940298507,0.7333333333333333,0.32835820895522383
0.4477611940298507,0.5333333333333333,0.2388059701492537
0.4479166666666667,0.7209302325581395,0.32291666666666663
0.448051948051948,0.7101449275362319,0.3181818181818182
0.4482758620689655,0.6923076923076923,0.3103448275862069
0.4482758620689655,0.6538461538461539,0.2931034482758621
0.4482758620689655,0.6923076923076923,0.3103448275862069
0.4482758620689655,0.6923076923076923,0.3103448275862069
0.4487179487179487,0.7428571428571429,0.3333333333333333
0.4487179487179487,0.6285714285714286,0.282051282051282
0.4487179487179487,0.8,0.358974358974359
0.4488188976377952,0.7543859649122807,0.3385826771653543
0.4489795918367347,0.7272727272727273,0.326530612244898
0.4489795918367347,0.5454545454545454,0.24489795918367346
0.4489795918367347,0.6363636363636364,0.2857142857142857
0.4489795918367347,0.8636363636363636,0.3877551020408163
0.4489795918367347,0.5454545454545454,0.24489795918367346
0.4491525423728814,0.8679245283018868,0.3898305084745763
0.4492753623188406,0.6774193548387096,0.3043478260869565
0.449438202247191,0.825,0.37078651685393255
0.449438202247191,0.775,0.34831460674157305
0.4495412844036697,0.6530612244897959,0.2935779816513761
0.45,0.4814814814814814,0.21666666666666665
0.45,0.8333333333333334,0.375
0.45,0.7407407407407407,0.3333333333333333
0.45,0.8148148148148148,0.36666666666666664
0.45,0.8518518518518519,0.38333333333333336
0.4506172839506173,0.6712328767123288,0.30246913580246915
0.4507042253521127,0.84375,0.38028169014084506
0.4507042253521127,0.78125,0.35211267605633806
0.4507042253521127,0.59375,0.26760563380281693
0.4509803921568627,0.8260869565217391,0.3725490196078431
0.4509803921568627,0.7391304347826086,0.33333333333333326
0.4509803921568627,0.9130434782608696,0.4117647058823529
0.4509803921568627,0.8260869565217391,0.3725490196078431
0.4509803921568627,0.4347826086956521,0.19607843137254896
0.4516129032258064,0.5714285714285714,0.2580645161290322
0.4516129032258064,0.75,0.33870967741935476
0.4520547945205479,0.696969696969697,0.3150684931506849
0.4523809523809524,0.8421052631578947,0.38095238095238093
0.4523809523809524,0.8947368421052632,0.40476190476190477
0.4526315789473684,0.7209302325581395,0.32631578947368417
0.4528301886792453,0.7083333333333334,0.3207547169811321
0.4528301886792453,0.75,0.339622641509434
0.4528301886792453,0.875,0.39622641509433965
0.4533333333333333,0.7058823529411765,0.32
0.4533333333333333,0.8529411764705882,0.38666666666666666
0.4534883720930232,0.717948717948718,0.3255813953488372
0.4536082474226804,0.75,0.3402061855670103
0.453781512605042,0.7407407407407407,0.3361344537815126
0.4545454545454545,0.35,0.15909090909090906
0.4545454545454545,0.725,0.3295454545454545
0.4545454545454545,0.675,0.30681818181818177
0.4545454545454545,0.6666666666666666,0.303030303030303
0.4545454545454545,0.7166666666666667,0.3257575757575757
0.4545454545454545,0.6,0.27272727272727265
0.4545454545454545,0.64,0.2909090909090909
0.4545454545454545,0.76,0.3454545454545454
0.4545454545454545,0.4666666666666667,0.2121212121212121
0.4545454545454545,0.8,0.3636363636363636
0.4545454545454545,0.48,0.21818181818181814
0.4545454545454545,0.7714285714285715,0.3506493506493506
0.4545454545454545,0.4888888888888889,0.22222222222222218
0.4545454545454545,0.6,0.27272727272727265
0.4552845528455284,0.7142857142857143,0.32520325203252026
0.4553571428571428,0.6666666666666666,0.3035714285714285
0.4554455445544554,0.717391304347826,0.3267326732673267
0.4558823529411764,0.5806451612903226,0.2647058823529412
0.4558823529411764,0.6451612903225806,0.2941176470588235
0.4558823529411764,0.5161290322580645,0.2352941176470588
0.4558823529411764,0.5806451612903226,0.2647058823529412
0.4558823529411764,0.8064516129032258,0.3676470588235293
0.456,0.6666666666666666,0.304
0.456,0.6140350877192983,0.28
0.456043956043956,0.8313253012048193,0.37912087912087905
0.4561403508771929,0.5384615384615384,0.24561403508771926
0.4561403508771929,0.4230769230769231,0.19298245614035084
0.4561403508771929,0.6153846153846154,0.2807017543859649
0.4565217391304347,0.8571428571428571,0.39130434782608686
0.4565217391304347,0.5952380952380952,0.27173913043478254
0.4565217391304347,0.6666666666666666,0.30434782608695643
0.4565217391304347,0.4285714285714285,0.1956521739130434
0.4567901234567901,0.8918918918918919,0.4074074074074074
0.4567901234567901,0.7162162162162162,0.3271604938271605
0.4571428571428571,0.5625,0.2571428571428571
0.4571428571428571,0.6666666666666666,0.3047619047619047
0.4571428571428571,0.4375,0.19999999999999996
0.4571428571428571,0.8125,0.3714285714285714
0.4571428571428571,0.5,0.22857142857142854
0.4574468085106383,0.8372093023255814,0.3829787234042553
0.4574468085106383,0.5116279069767442,0.23404255319148937
0.4576271186440678,0.8518518518518519,0.3898305084745763
0.4578313253012048,0.6052631578947368,0.27710843373493976
0.4580152671755725,0.8166666666666667,0.3740458015267175
0.4583333333333333,0.6060606060606061,0.2777777777777778
0.4583333333333333,0.6060606060606061,0.2777777777777778
0.4583333333333333,0.8636363636363636,0.3958333333333333
0.4583333333333333,0.6818181818181818,0.31249999999999994
0.4587155963302752,0.74,0.33944954128440363
0.4587155963302752,0.72,0.33027522935779813
0.4588235294117647,0.717948717948718,0.32941176470588235
0.4590163934426229,0.4642857142857143,0.21311475409836064
0.4590163934426229,0.6071428571428571,0.2786885245901639
0.4590163934426229,0.6785714285714286,0.31147540983606553
0.4591194968553459,0.6712328767123288,0.3081761006289308
0.4594594594594595,0.8529411764705882,0.3918918918918919
0.4594594594594595,0.4411764705882353,0.20270270270270271
0.4596774193548387,0.7543859649122807,0.34677419354838707
0.4596774193548387,0.4210526315789473,0.19354838709677416
0.4597701149425287,0.675,0.31034482758620685
0.46,0.782608695652174,0.36000000000000004
0.46,0.6521739130434783,0.30000000000000004
0.4603174603174603,0.4482758620689655,0.20634920634920634
0.4603174603174603,0.7241379310344828,0.3333333333333333
0.4603174603174603,0.5517241379310345,0.25396825396825395
0.4603174603174603,0.8275862068965517,0.38095238095238093
0.4603174603174603,0.6896551724137931,0.31746031746031744
0.4605263157894737,0.6857142857142857,0.3157894736842105
0.4605263157894737,0.6285714285714286,0.2894736842105263
0.4606741573033708,0.7560975609756098,0.34831460674157305
0.4607843137254901,0.7446808510638298,0.34313725490196073
0.4608695652173913,0.7735849056603774,0.35652173913043483
0.4615384615384615,0.8333333333333334,0.3846153846153846
0.4615384615384615,0.7083333333333334,0.3269230769230769
0.4615384615384615,0.8787878787878788,0.40559440559440557
0.4615384615384615,0.3666666666666666,0.16923076923076918
0.4615384615384615,0.6666666666666666,0.30769230769230765
0.4615384615384615,0.5333333333333333,0.24615384615384614
0.4615384615384615,0.6666666666666666,0.30769230769230765
0.4615384615384615,0.7857142857142857,0.3626373626373626
0.4615384615384615,0.6666666666666666,0.30769230769230765
0.4615384615384615,0.75,0.34615384615384615
0.4615384615384615,0.6666666666666666,0.30769230769230765
0.4615384615384615,0.7083333333333334,0.3269230769230769
0.4615384615384615,0.7916666666666666,0.36538461538461536
0.4615384615384615,0.7333333333333333,0.3384615384615384
0.4615384615384615,0.875,0.4038461538461538
0.4623655913978494,0.9069767441860463,0.41935483870967727
0.4626865671641791,0.7419354838709677,0.34328358208955223
0.4626865671641791,0.7741935483870968,0.3582089552238806
0.4629629629629629,1.0,0.4629629629629629
0.4629629629629629,0.64,0.2962962962962963
0.4629629629629629,0.72,0.33333333333333326
0.4629629629629629,0.72,0.33333333333333326
0.4632352941176471,0.7936507936507936,0.3676470588235294
0.4634146341463415,0.6578947368421053,0.30487804878048785
0.4634146341463415,0.631578947368421,0.2926829268292683
0.4634146341463415,0.4210526315789473,0.19512195121951217
0.4636363636363636,0.7058823529411765,0.32727272727272727
0.463768115942029,0.6875,0.31884057971014496
0.463768115942029,0.71875,0.3333333333333333
0.463768115942029,0.75,0.34782608695652173
0.463768115942029,0.625,0.2898550724637681
0.463768115942029,0.703125,0.32608695652173914
0.4642857142857143,0.7692307692307693,0.35714285714285715
0.4642857142857143,0.6666666666666666,0.30952380952380953
0.4642857142857143,0.6923076923076923,0.32142857142857145
0.4642857142857143,0.9230769230769232,0.42857142857142866
0.4642857142857143,0.6923076923076923,0.32142857142857145
0.4642857142857143,0.8076923076923077,0.375
0.4642857142857143,0.7948717948717948,0.369047619047619
0.4642857142857143,0.7307692307692307,0.3392857142857143
0.4642857142857143,0.6538461538461539,0.3035714285714286
0.4642857142857143,0.6538461538461539,0.3035714285714286
0.4646464646464646,0.6739130434782609,0.3131313131313131
0.4647887323943662,0.7878787878787878,0.3661971830985915
0.4647887323943662,0.5757575757575758,0.26760563380281693
0.4647887323943662,0.7272727272727273,0.3380281690140845
0.4651162790697674,0.9,0.41860465116279066
0.4651162790697674,0.65,0.3023255813953488
0.4651162790697674,0.65,0.3023255813953488
0.4652777777777778,0.746268656716418,0.34722222222222227
0.4653465346534653,0.8723404255319149,0.4059405940594059
0.4655172413793103,0.7037037037037037,0.32758620689655166
0.4655172413793103,0.5185185185185185,0.24137931034482754
0.4655172413793103,0.8148148148148148,0.37931034482758613
0.4655172413793103,0.6666666666666666,0.31034482758620685
0.4655172413793103,0.6296296296296297,0.29310344827586204
0.4657534246575342,0.7352941176470589,0.3424657534246575
0.4662576687116564,0.7105263157894737,0.3312883435582822
0.4666666666666667,0.8571428571428571,0.39999999999999997
0.4666666666666667,0.8095238095238095,0.37777777777777777
0.4666666666666667,0.7142857142857143,0.33333333333333337
0.4666666666666667,0.8285714285714286,0.3866666666666667
0.4666666666666667,0.8214285714285714,0.3833333333333333
0.4666666666666667,0.8571428571428571,0.39999999999999997
0.4666666666666667,0.6326530612244898,0.29523809523809524
0.4666666666666667,0.5714285714285714,0.26666666666666666
0.4666666666666667,0.6,0.27999999999999997
0.4666666666666667,0.7142857142857143,0.33333333333333337
0.4666666666666667,0.6190476190476191,0.2888888888888889
0.4666666666666667,0.6571428571428571,0.30666666666666664
0.4666666666666667,0.8095238095238095,0.37777777777777777
0.4666666666666667,0.6571428571428571,0.30666666666666664
0.4666666666666667,0.75,0.35
0.4666666666666667,0.8095238095238095,0.37777777777777777
0.4666666666666667,0.5714285714285714,0.26666666666666666
0.4666666666666667,0.8095238095238095,0.37777777777777777
0.4671532846715328,0.703125,0.32846715328467146
0.4672489082969432,0.7102803738317757,0.3318777292576419
0.4672897196261682,0.86,0.40186915887850466
0.4675324675324675,0.8333333333333334,0.38961038961038963
0.4677419354838709,0.6551724137931034,0.30645161290322576
0.4677419354838709,0.7586206896551724,0.35483870967741926
0.4677419354838709,0.8275862068965517,0.3870967741935483
0.4677419354838709,0.8275862068965517,0.3870967741935483
0.4677419354838709,0.6896551724137931,0.3225806451612903
0.4680851063829787,0.5909090909090909,0.2765957446808511
0.4680851063829787,0.5681818181818182,0.26595744680851063
0.4680851063829787,0.5454545454545454,0.2553191489361702
0.46875,0.8666666666666667,0.40625
0.46875,0.7666666666666667,0.359375
0.46875,0.3333333333333333,0.15625
0.4691358024691358,0.7105263157894737,0.3333333333333333
0.4691358024691358,0.8157894736842105,0.38271604938271603
0.4693877551020408,0.6086956521739131,0.2857142857142857
0.4693877551020408,0.4782608695652174,0.22448979591836735
0.4693877551020408,0.6521739130434783,0.30612244897959184
0.4696969696969697,0.6129032258064516,0.2878787878787879
0.4696969696969697,0.6451612903225806,0.30303030303030304
0.4696969696969697,0.8064516129032258,0.3787878787878788
0.4696969696969697,0.7096774193548387,0.33333333333333337
0.4698795180722891,0.8205128205128205,0.38554216867469876
0.4698795180722891,0.8461538461538461,0.3975903614457831
0.47,0.8297872340425532,0.38999999999999996
0.47,0.6595744680851063,0.30999999999999994
0.4700854700854701,0.8545454545454545,0.40170940170940167
0.4700854700854701,0.7454545454545455,0.35042735042735046
0.4700854700854701,0.6909090909090909,0.3247863247863248
0.4705882352941176,0.5416666666666666,0.25490196078431365
0.4705882352941176,0.7,0.3294117647058823
0.4705882352941176,0.875,0.41176470588235287
0.4705882352941176,0.8333333333333334,0.392156862745098
0.4705882352941176,0.375,0.1764705882352941
0.4705882352941176,0.6458333333333334,0.30392156862745096
0.4705882352941176,0.59375,0.2794117647058823
0.4705882352941176,0.7,0.3294117647058823
0.4705882352941176,0.75,0.3529411764705882
0.4705882352941176,0.75,0.3529411764705882
0.4705882352941176,0.625,0.2941176470588235
0.4705882352941176,0.4583333333333333,0.21568627450980388
0.4709677419354838,0.684931506849315,0.32258064516129026
0.4710144927536231,0.7076923076923077,0.3333333333333333
0.4710144927536231,0.7384615384615385,0.34782608695652173
0.4711538461538461,0.673469387755102,0.31730769230769224
0.4712643678160919,0.5853658536585366,0.2758620689655172
0.4712643678160919,0.7317073170731707,0.34482758620689646
0.4714285714285714,0.7575757575757576,0.35714285714285715
0.4714285714285714,0.8484848484848485,0.4
